Colony,ROI,x,y,event,behaviour_type,time_in_video,cut_video_start,time,time_s,cut_video_start_s,time_from_video_start,n_stones,pixel/mm,radius_mm,stone_density,stone_size,notes
R29,3,999,729,deposition,with_arrangement,00:37:14,10:20:32,10:57:46,39466,37232,2234,28,11.8,6.355932203,0.220622421,,
R29,3,999,729,deposition,deposition,00:40:38,10:20:32,11:01:10,39670,37232,2438,29,11.8,6.355932203,0.228501793,,
R29,3,999,729,deposition,with_arrangement,00:41:01,10:20:32,11:01:33,39693,37232,2461,30,11.8,6.355932203,0.236381166,,
R29,3,999,729,deposition,with_arrangement,00:41:58,10:20:32,11:02:30,39750,37232,2518,31,11.8,6.355932203,0.244260538,,
R29,3,999,729,pick-up,within_ROI,00:42:21,10:20:32,11:02:53,39773,37232,2541,32,11.8,6.355932203,0.25213991,,
R29,3,999,729,deposition,with_arrangement,00:42:58,10:20:32,11:03:30,39810,37232,2578,32,11.8,6.355932203,0.25213991,,
R29,3,999,729,deposition,deposition,00:46:53,10:20:32,11:07:25,40045,37232,2813,33,11.8,6.355932203,0.260019282,,
R29,3,999,729,deposition,deposition,00:47:46,10:20:32,11:08:18,40098,37232,2866,34,11.8,6.355932203,0.267898654,,
R29,3,999,729,deposition,deposition,00:49:50,10:20:32,11:10:22,40222,37232,2990,35,11.8,6.355932203,0.275778027,same stone,
R29,3,999,729,pick-up,within_ROI,00:50:42,10:20:32,11:11:14,40274,37232,3042,36,11.8,6.355932203,0.283657399,same stone,
R29,3,999,729,deposition,deposition,00:51:32,10:20:32,11:12:04,40324,37232,3092,36,11.8,6.355932203,0.283657399,,
R29,3,999,729,deposition,with_arrangement,00:51:49,10:20:32,11:12:21,40341,37232,3109,37,11.8,6.355932203,0.291536771,,
R29,3,999,729,deposition,with_arrangement,00:52:40,10:20:32,11:13:12,40392,37232,3160,38,11.8,6.355932203,0.299416143,,
R29,3,999,729,deposition,deposition,00:53:13,10:20:32,11:13:45,40425,37232,3193,39,11.8,6.355932203,0.307295515,,
R29,3,999,729,pick-up,pick-up,00:54:13,10:20:32,11:14:45,40485,37232,3253,40,11.8,6.355932203,0.315174887,,
R29,3,999,729,deposition,unknown-edge,00:54:42,10:20:32,11:15:14,40514,37232,3282,39,11.8,6.355932203,0.307295515,,
R29,3,999,729,deposition,deposition,00:57:13,10:20:32,11:17:45,40665,37232,3433,40,11.8,6.355932203,0.315174887,,
R29,3,999,729,deposition,deposition,01:00:32,10:20:32,11:21:04,40864,37232,3632,41,11.8,6.355932203,0.32305426,,
R29,3,999,729,deposition,with_arrangement,01:02:57,10:20:32,11:23:29,41009,37232,3777,42,11.8,6.355932203,0.330933632,,
R29,3,999,729,deposition,with_arrangement,01:04:44,10:20:32,11:25:16,41116,37232,3884,43,11.8,6.355932203,0.338813004,,
R29,3,999,729,pick-up,within_ROI,01:05:14,10:20:32,11:25:46,41146,37232,3914,44,11.8,6.355932203,0.346692376,,
R29,3,999,729,deposition,with_arrangement,01:07:01,10:20:32,11:27:33,41253,37232,4021,44,11.8,6.355932203,0.346692376,,
R29,3,999,729,deposition,with_arrangement,01:10:23,10:20:32,11:30:55,41455,37232,4223,45,11.8,6.355932203,0.354571748,,
R29,3,999,729,deposition,with_arrangement,01:11:24,10:20:32,11:31:56,41516,37232,4284,46,11.8,6.355932203,0.362451121,,
R29,3,999,729,deposition,with_arrangement,01:12:09,10:20:32,11:32:41,41561,37232,4329,47,11.8,6.355932203,0.370330493,,
R29,3,999,729,deposition,with_arrangement,01:13:21,10:20:32,11:33:53,41633,37232,4401,48,11.8,6.355932203,0.378209865,,
R29,3,999,729,deposition,deposition,01:13:48,10:20:32,11:34:20,41660,37232,4428,49,11.8,6.355932203,0.386089237,,
R29,3,999,729,deposition,dragging,01:16:55,10:20:32,11:37:27,41847,37232,4615,50,11.8,6.355932203,0.393968609,,
R34,3,1066,1425,deposition,deposition,00:22:34,01:03:55,01:26:29,5189,3835,1354,0,11.60445,6.463037886,0,,
R34,3,1066,1425,deposition,with_arrangement,00:29:40,01:03:55,01:33:35,5615,3835,1780,1,11.60445,6.463037886,0.007620382,same ant and stone,
R34,3,1066,1425,pick-up,within_ROI,00:30:01,01:03:55,01:33:56,5636,3835,1801,2,11.60445,6.463037886,0.015240763,same ant and stone,
R34,3,1066,1425,deposition,deposition,00:32:38,01:03:55,01:36:33,5793,3835,1958,2,11.60445,6.463037886,0.015240763,,
R34,3,1066,1425,pick-up,pick-up,00:40:54,01:03:55,01:44:49,6289,3835,2454,3,11.60445,6.463037886,0.022861145,,
R34,3,1066,1425,pick-up,pick-up,00:46:26,01:03:55,01:50:21,6621,3835,2786,2,11.60445,6.463037886,0.015240763,,
R34,3,1066,1425,pick-up,pick-up,00:48:24,01:03:55,01:52:19,6739,3835,2904,1,11.60445,6.463037886,0.007620382,,
R34,3,1066,1425,deposition,deposition,00:48:45,01:03:55,01:52:40,6760,3835,2925,0,11.60445,6.463037886,0,,
R34,3,1066,1425,pick-up,pick-up,00:52:40,01:03:55,01:57:56,7076,3835,3241,1,11.60445,6.463037886,0.007620382,,
R34,3,1066,1425,deposition,with_arrangement,00:54:01,01:03:55,01:57:56,7076,3835,3241,0,11.60445,6.463037886,0,,
R34,3,1066,1425,pick-up,within_ROI,01:01:52,01:03:55,02:05:47,7547,3835,3712,1,11.60445,6.463037886,0.007620382,,
R34,3,1066,1425,deposition,deposition,01:11:22,01:03:55,02:15:17,8117,3835,4282,1,11.60445,6.463037886,0.007620382,,
R34,3,1066,1425,deposition,deposition,01:14:59,01:03:55,02:18:54,8334,3835,4499,2,11.60445,6.463037886,0.015240763,,
R34,3,1066,1425,deposition,deposition,01:19:30,01:03:55,02:23:25,8605,3835,4770,3,11.60445,6.463037886,0.022861145,,
R34,3,1066,1425,deposition,deposition,01:20:00,01:03:55,02:23:55,8635,3835,4800,4,11.60445,6.463037886,0.030481527,,
R34,3,1066,1425,deposition,deposition,01:20:12,01:03:55,02:24:07,8647,3835,4812,5,11.60445,6.463037886,0.038101908,,
R34,3,1066,1425,deposition,deposition,01:24:02,01:03:55,02:27:57,8877,3835,5042,6,11.60445,6.463037886,0.04572229,,
R34,3,1066,1425,pick-up,pick-up,01:24:25,01:03:55,02:28:20,8900,3835,5065,5,11.60445,6.463037886,0.038101908,,
R34,3,1066,1425,deposition,deposition,01:24:31,01:03:55,02:28:26,8906,3835,5071,6,11.60445,6.463037886,0.04572229,,
R34,3,1066,1425,deposition,with_arrangement,01:24:40,01:03:55,02:28:35,8915,3835,5080,7,11.60445,6.463037886,0.053342672,,
R34,3,1066,1425,deposition,with_arrangement,01:25:00,01:03:55,02:28:55,8935,3835,5100,8,11.60445,6.463037886,0.060963053,,
R34,3,1066,1425,deposition,with_arrangement,01:27:28,01:03:55,02:31:23,9083,3835,5248,9,11.60445,6.463037886,0.068583435,,
R34,3,1066,1425,deposition,with_arrangement,01:28:02,01:03:55,02:31:57,9117,3835,5282,10,11.60445,6.463037886,0.076203817,,
R34,3,1066,1425,deposition,deposition,01:28:23,01:03:55,02:32:18,9138,3835,5303,11,11.60445,6.463037886,0.083824198,,
R34,3,1066,1425,deposition,dragging,01:30:13,01:03:55,02:34:08,9248,3835,5413,12,11.60445,6.463037886,0.09144458,,
R34,3,1066,1425,pick-up,within_ROI,01:34:44,01:03:55,02:38:39,9519,3835,5684,13,11.60445,6.463037886,0.099064962,,
R34,3,1066,1425,pick-up,pick-up,01:35:52,01:03:55,02:39:47,9587,3835,5752,13,11.60445,6.463037886,0.099064962,,
R34,3,1066,1425,deposition,deposition,01:44:18,01:03:55,02:48:13,10093,3835,6258,12,11.60445,6.463037886,0.09144458,,
R34,3,1066,1425,deposition,deposition,01:46:45,01:03:55,02:50:40,10240,3835,6405,13,11.60445,6.463037886,0.099064962,,
R34,3,1066,1425,deposition,deposition,01:46:53,01:03:55,02:50:48,10248,3835,6413,14,11.60445,6.463037886,0.106685343,,
R34,3,1066,1425,pick-up,pick-up,01:47:06,01:03:55,02:51:01,10261,3835,6426,15,11.60445,6.463037886,0.114305725,,
R34,3,1066,1425,deposition,deposition,01:51:36,01:03:55,02:55:31,10531,3835,6696,14,11.60445,6.463037886,0.106685343,,
R34,3,1066,1425,pick-up,within_ROI,01:52:02,01:03:55,02:55:57,10557,3835,6722,15,11.60445,6.463037886,0.114305725,,
R34,3,1066,1425,pick-up,within_ROI,01:52:22,01:03:55,02:56:17,10577,3835,6742,15,11.60445,6.463037886,0.114305725,,
R34,3,1066,1425,pick-up,within_ROI,01:52:34,01:03:55,02:56:29,10589,3835,6754,15,11.60445,6.463037886,0.114305725,,
R34,3,1066,1425,pick-up,pick-up,01:54:04,01:03:55,02:57:59,10679,3835,6844,14,11.60445,6.463037886,0.106685343,,
R34,3,1066,1425,deposition,deposition,01:54:09,01:03:55,02:58:04,10684,3835,6849,14,11.60445,6.463037886,0.106685343,,
R34,3,1066,1425,deposition,with_arrangement,01:54:13,01:03:55,02:58:08,10688,3835,6853,15,11.60445,6.463037886,0.114305725,,
R34,3,1066,1425,pick-up,within_ROI,01:54:54,01:03:55,02:58:49,10729,3835,6894,16,11.60445,6.463037886,0.121926107,,
R34,3,1066,1425,deposition,deposition,01:58:57,01:03:55,03:02:52,10972,3835,7137,16,11.60445,6.463037886,0.121926107,,
R34,3,1066,1425,pick-up,pick-up,02:00:51,01:03:55,03:04:46,11086,3835,7251,17,11.60445,6.463037886,0.129546488,,
R34,3,1066,1425,deposition,deposition,02:02:27,01:03:55,03:06:22,11182,3835,7347,16,11.60445,6.463037886,0.121926107,,
R34,3,1066,1425,pick-up,pick-up,02:07:25,01:03:55,03:11:20,11480,3835,7645,17,11.60445,6.463037886,0.129546488,,
R34,3,1066,1425,deposition,with_arrangement,02:10:40,01:03:55,03:14:35,11675,3835,7840,16,11.60445,6.463037886,0.121926107,,
R34,3,1066,1425,deposition,with_arrangement,02:12:20,01:03:55,03:16:15,11775,3835,7940,17,11.60445,6.463037886,0.129546488,,white stone
R34,3,1066,1425,pick-up,pick-up,02:14:41,01:03:55,03:18:36,11916,3835,8081,18,11.60445,6.463037886,0.13716687,,
R34,3,1066,1425,pick-up,pick-up,02:15:06,01:03:55,03:19:01,11941,3835,8106,17,11.60445,6.463037886,0.129546488,,
R34,3,1066,1425,pick-up,within_ROI,02:17:10,01:03:55,03:21:05,12065,3835,8230,16,11.60445,6.463037886,0.121926107,,
R34,3,1066,1425,deposition,deposition,02:20:53,01:03:55,03:24:48,12288,3835,8453,16,11.60445,6.463037886,0.121926107,,
R34,3,1066,1425,pick-up,pick-up,02:27:24,01:03:55,03:31:19,12679,3835,8844,17,11.60445,6.463037886,0.129546488,,
R34,3,1066,1425,pick-up,within_ROI,02:27:58,01:03:55,03:31:53,12713,3835,8878,16,11.60445,6.463037886,0.121926107,,
R34,2,843,840,deposition,deposition,00:12:42,01:03:55,01:16:37,4597,3835,762,0,11.60445,6.463037886,0,,
R34,2,843,840,stone_pushed_into_frame,,00:32:42,01:03:55,01:36:37,5797,3835,1962,1,11.60445,6.463037886,0.007620382,,
R34,2,843,840,deposition,rolled,00:33:16,01:03:55,01:37:11,5831,3835,1996,2,11.60445,6.463037886,0.015240763,,
R34,2,843,840,pick-up,pick-up,00:35:06,01:03:55,01:39:01,5941,3835,2106,3,11.60445,6.463037886,0.022861145,,
R34,2,843,840,pick-up,pick-up,00:38:02,01:03:55,01:41:57,6117,3835,2282,2,11.60445,6.463037886,0.015240763,,
R34,2,843,840,deposition,with_arrangement,00:39:32,01:03:55,01:43:27,6207,3835,2372,1,11.60445,6.463037886,0.007620382,,
R34,2,843,840,deposition,with_arrangement,00:41:27,01:03:55,01:45:22,6322,3835,2487,2,11.60445,6.463037886,0.015240763,,
R34,2,843,840,deposition,deposition,00:42:45,01:03:55,01:46:40,6400,3835,2565,3,11.60445,6.463037886,0.022861145,,
R34,2,843,840,stone_pushed_into_frame,,00:46:56,01:03:55,01:50:51,6651,3835,2816,4,11.60445,6.463037886,0.030481527,,
R34,2,843,840,pick-up,within_ROI,00:47:16,01:03:55,01:51:11,6671,3835,2836,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,pick-up,pick-up,00:50:57,01:03:55,01:54:52,6892,3835,3057,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,deposition,with_arrangement,00:53:38,01:03:55,01:57:33,7053,3835,3218,4,11.60445,6.463037886,0.030481527,,
R34,2,843,840,deposition,with_arrangement,00:57:22,01:03:55,02:01:17,7277,3835,3442,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,pick-up,pick-up,00:57:54,01:03:55,02:01:49,7309,3835,3474,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,deposition,deposition,00:58:31,01:03:55,02:02:26,7346,3835,3511,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,pick-up,pick-up,00:59:25,01:03:55,02:03:20,7400,3835,3565,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,stone_pushed_out_of_frame,,01:00:22,01:03:55,02:04:17,7457,3835,3622,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,pick-up,pick-up,01:01:00,01:03:55,02:04:55,7495,3835,3660,4,11.60445,6.463037886,0.030481527,,
R34,2,843,840,pick-up,pick-up,01:03:26,01:03:55,02:07:21,7641,3835,3806,3,11.60445,6.463037886,0.022861145,,
R34,2,843,840,deposition,with_arrangement,01:08:27,01:03:55,02:12:22,7942,3835,4107,2,11.60445,6.463037886,0.015240763,,
R34,2,843,840,deposition,with_arrangement,01:08:40,01:03:55,02:12:35,7955,3835,4120,3,11.60445,6.463037886,0.022861145,,
R34,2,843,840,deposition,deposition,01:09:10,01:03:55,02:13:05,7985,3835,4150,4,11.60445,6.463037886,0.030481527,,
R34,2,843,840,deposition,with_arrangement,01:13:32,01:03:55,02:17:27,8247,3835,4412,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,deposition,dragging,01:15:44,01:03:55,02:19:39,8379,3835,4544,6,11.60445,6.463037886,0.04572229,XL,
R34,2,843,840,stone_pushed_out_of_frame,,01:20:11,01:03:55,02:24:06,8646,3835,4811,7,11.60445,6.463037886,0.053342672,,
R34,2,843,840,pick-up,pick-up,01:20:17,01:03:55,02:24:12,8652,3835,4817,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,pick-up,pick-up,01:24:30,01:03:55,02:28:25,8905,3835,5070,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,deposition,depositon,01:24:48,01:03:55,02:28:43,8923,3835,5088,4,11.60445,6.463037886,0.030481527,,
R34,2,843,840,pick-up,within_ROI,01:25:06,01:03:55,02:29:01,8941,3835,5106,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,deposition,deposition,01:25:33,01:03:55,02:29:28,8968,3835,5133,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,pick-up,within_ROI,01:28:09,01:03:55,02:32:04,9124,3835,5289,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,pick-up,pick-up,01:28:28,01:03:55,02:32:23,9143,3835,5308,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,deposition,with_arrangement,01:30:09,01:03:55,02:34:04,9244,3835,5409,5,11.60445,6.463037886,0.038101908,,
R34,2,843,840,deposition,deposition,01:30:13,01:03:55,02:34:08,9248,3835,5413,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,stone_pushed_out_of_frame,,01:30:24,01:03:55,02:34:19,9259,3835,5424,7,11.60445,6.463037886,0.053342672,,
R34,2,843,840,pick-up,within_ROI,01:30:26,01:03:55,02:34:21,9261,3835,5426,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,stone_pushed_into_frame,,01:35:16,01:03:55,02:39:11,9551,3835,5716,6,11.60445,6.463037886,0.04572229,,
R34,2,843,840,pick-up,within_ROI,01:36:30,01:03:55,02:40:25,9625,3835,5790,7,11.60445,6.463037886,0.053342672,,
R34,2,843,840,deposition,with_arrangement,01:37:14,01:03:55,02:41:09,9669,3835,5834,7,11.60445,6.463037886,0.053342672,two stones overlapping,
R34,2,843,840,deposition,with_arrangement,01:40:05,01:03:55,02:44:00,9840,3835,6005,8,11.60445,6.463037886,0.060963053,,
R34,2,843,840,deposition,deposition,01:41:08,01:03:55,02:45:03,9903,3835,6068,9,11.60445,6.463037886,0.068583435,,
R34,2,843,840,deposition,deposition,01:42:12,01:03:55,02:46:07,9967,3835,6132,10,11.60445,6.463037886,0.076203817,white stone,
R34,2,843,840,pick-up,within_ROI,01:42:41,01:03:55,02:46:36,9996,3835,6161,11,11.60445,6.463037886,0.083824198,,
R34,2,843,840,pick-up,pick-up,01:45:19,01:03:55,02:49:14,10154,3835,6319,11,11.60445,6.463037886,0.083824198,,
R34,2,843,840,deposition,deposition,01:47:03,01:03:55,02:50:58,10258,3835,6423,10,11.60445,6.463037886,0.076203817,,
R34,2,843,840,pick-up,pick-up,01:47:20,01:03:55,02:51:15,10275,3835,6440,11,11.60445,6.463037886,0.083824198,same stone,
R34,2,843,840,deposition,deposition,01:47:25,01:03:55,02:51:20,10280,3835,6445,10,11.60445,6.463037886,0.076203817,,
R34,2,843,840,stone_pushed_out_of_frame,,01:47:31,01:03:55,02:51:26,10286,3835,6451,11,11.60445,6.463037886,0.083824198,,
R34,2,843,840,deposition,with_arrangement,01:48:10,01:03:55,02:52:05,10325,3835,6490,10,11.60445,6.463037886,0.076203817,same stone,
R34,2,843,840,pick-up,pick-up,01:48:36,01:03:55,02:52:31,10351,3835,6516,11,11.60445,6.463037886,0.083824198,same stone,
R34,2,843,840,pick-up,within_ROI,01:53:42,01:03:55,02:57:37,10657,3835,6822,10,11.60445,6.463037886,0.076203817,,
R34,2,843,840,pick-up,within_ROI,01:54:49,01:03:55,02:58:44,10724,3835,6889,10,11.60445,6.463037886,0.076203817,,
R34,2,843,840,stone_pushed_into_frame,,01:57:15,01:03:55,03:01:10,10870,3835,7035,10,11.60445,6.463037886,0.076203817,,
R34,2,843,840,deposition,with_arrangement,01:57:24,01:03:55,03:01:19,10879,3835,7044,11,11.60445,6.463037886,0.083824198,,
R34,2,843,840,deposition,deposition,01:59:10,01:03:55,03:03:05,10985,3835,7150,12,11.60445,6.463037886,0.09144458,,
R34,2,843,840,deposition,dragging,01:59:45,01:03:55,03:03:40,11020,3835,7185,13,11.60445,6.463037886,0.099064962,M,
R34,2,843,840,stone_pushed_into_frame,,02:01:20,01:03:55,03:05:15,11115,3835,7280,14,11.60445,6.463037886,0.106685343,,
R34,2,843,840,stone_pushed_into_frame,,02:01:58,01:03:55,03:05:53,11153,3835,7318,15,11.60445,6.463037886,0.114305725,,
R34,2,843,840,deposition,deposition,02:03:11,01:03:55,03:07:06,11226,3835,7391,16,11.60445,6.463037886,0.121926107,,
R34,2,843,840,stone_pushed_out_of_frame,,02:04:08,01:03:55,03:08:03,11283,3835,7448,17,11.60445,6.463037886,0.129546488,,
R34,2,843,840,stone_pushed_into_frame,,02:04:21,01:03:55,03:08:16,11296,3835,7461,16,11.60445,6.463037886,0.121926107,,
R34,2,843,840,deposition,with_arrangement,02:04:59,01:03:55,03:08:54,11334,3835,7499,17,11.60445,6.463037886,0.129546488,,
R34,2,843,840,deposition,deposition,02:06:45,01:03:55,03:10:40,11440,3835,7605,18,11.60445,6.463037886,0.13716687,,
R34,2,843,840,deposition,deposition,02:07:17,01:03:55,03:11:12,11472,3835,7637,19,11.60445,6.463037886,0.144787252,,
R34,2,843,840,pick-up,within_ROI,02:07:45,01:03:55,03:11:40,11500,3835,7665,20,11.60445,6.463037886,0.152407633,,two events at same time
R34,2,843,840,deposition,deposition,02:07:45,01:03:55,03:11:40,11500,3835,7665,20,11.60445,6.463037886,0.152407633,,
R34,2,843,840,deposition,deposition,02:08:23,01:03:55,03:12:18,11538,3835,7703,21,11.60445,6.463037886,0.160028015,,
R34,2,843,840,deposition,deposition,02:08:59,01:03:55,03:12:54,11574,3835,7739,22,11.60445,6.463037886,0.167648397,,
R34,2,843,840,pick-up,within_ROI,02:09:18,01:03:55,03:13:13,11593,3835,7758,23,11.60445,6.463037886,0.175268778,,
R34,2,843,840,deposition,deposition,02:09:34,01:03:55,03:13:29,11609,3835,7774,23,11.60445,6.463037886,0.175268778,white stone,
R34,2,843,840,deposition,deposition,02:10:03,01:03:55,03:13:58,11638,3835,7803,24,11.60445,6.463037886,0.18288916,,
R34,2,843,840,deposition,deposition,02:10:51,01:03:55,03:14:46,11686,3835,7851,25,11.60445,6.463037886,0.190509542,,
R34,2,843,840,pick-up,unknown-edge,02:11:14,01:03:55,03:15:09,11709,3835,7874,26,11.60445,6.463037886,0.198129923,,
R34,2,843,840,pick-up,within_ROI,02:12:12,01:03:55,03:16:07,11767,3835,7932,25,11.60445,6.463037886,0.190509542,,
R34,2,843,840,deposition,deposition,02:13:18,01:03:55,03:17:13,11833,3835,7998,25,11.60445,6.463037886,0.190509542,,
R34,2,843,840,pick-up,pick-up,02:14:40,01:03:55,03:18:35,11915,3835,8080,26,11.60445,6.463037886,0.198129923,white stone,
R34,2,843,840,deposition,deposition,02:15:50,01:03:55,03:19:45,11985,3835,8150,25,11.60445,6.463037886,0.190509542,,
R34,2,843,840,deposition,deposition,02:16:02,01:03:55,03:19:57,11997,3835,8162,26,11.60445,6.463037886,0.198129923,,
R34,2,843,840,deposition,deposition,02:17:43,01:03:55,03:21:38,12098,3835,8263,27,11.60445,6.463037886,0.205750305,,
R34,2,843,840,pick-up,pick-up,02:18:06,01:03:55,03:22:01,12121,3835,8286,28,11.60445,6.463037886,0.213370687,,
R34,2,843,840,deposition,deposition,02:18:41,01:03:55,03:22:36,12156,3835,8321,27,11.60445,6.463037886,0.205750305,,
R34,2,843,840,deposition,deposition,02:19:43,01:03:55,03:23:38,12218,3835,8383,28,11.60445,6.463037886,0.213370687,,
R34,2,843,840,deposition,deposition,02:20:55,01:03:55,03:24:50,12290,3835,8455,29,11.60445,6.463037886,0.220991068,,
R34,2,843,840,deposition,with_arrangement,02:21:59,01:03:55,03:25:54,12354,3835,8519,30,11.60445,6.463037886,0.22861145,,
R34,2,843,840,deposition,with_arrangement,02:23:18,01:03:55,03:27:13,12433,3835,8598,31,11.60445,6.463037886,0.236231832,,
R34,2,843,840,deposition,deposition,02:25:11,01:03:55,03:29:06,12546,3835,8711,32,11.60445,6.463037886,0.243852213,,
R34,2,843,840,deposition,deposition,02:27:32,01:03:55,03:31:27,12687,3835,8852,33,11.60445,6.463037886,0.251472595,,
R34,1,1122,702,deposition,deposition,02:35:57,01:03:55,03:39:52,13192,3835,9357,0,11.60445,6.463037886,0,,
R34,1,1122,702,deposition,deposition,02:55:41,01:03:55,03:59:36,14376,3835,10541,1,11.60445,6.463037886,0.007620382,,
R34,1,1122,702,deposition,deposition,02:57:41,01:03:55,04:01:36,14496,3835,10661,2,11.60445,6.463037886,0.015240763,,
R34,1,1122,702,pick-up,pick-up,02:57:54,01:03:55,04:01:49,14509,3835,10674,3,11.60445,6.463037886,0.022861145,,
R34,1,1122,702,deposition,deposition,01:03:49,01:03:55,02:07:44,7664,3835,3829,2,11.60445,6.463037886,0.015240763,,
R34,1,1122,702,deposition,deposition,01:09:57,01:03:55,02:13:52,8032,3835,4197,3,11.60445,6.463037886,0.022861145,,
R34,1,1122,702,deposition,deposition,01:09:59,01:03:55,02:13:54,8034,3835,4199,4,11.60445,6.463037886,0.030481527,,
R34,1,1122,702,deposition,with_arrangement,01:10:13,01:03:55,02:14:08,8048,3835,4213,5,11.60445,6.463037886,0.038101908,,
R34,1,1122,702,pick-up,pick-up,01:10:24,01:03:55,02:14:19,8059,3835,4224,6,11.60445,6.463037886,0.04572229,,
