"Colony","ROI","x","y","event","behaviour_type","time_in_video","cut_video_start","time","time_s","cut_video_start_s","time_from_video_start","n_stones","pixel/mm","radius_mm","stone_density","stone_size","notes","cluster_area_1.5-ant","standardised_cluster_area_1.5-ant","n_ants_in_cluster_1.5-ant","standardised_n_ants_in_cluster_1.5-ant","X_centroid_1.5-ant","Y_centroid_1.5-ant","cluster_density_1.5-ant","measurer","normalised time"
"R29","2",750,1296,"deposition","deposition",01:19:41,03:33:02,04:52:43,17563,12782,4781,16,11.8,6.355932203,0.126069955,NA,NA,2944.2596149117,-0.387678591994558,72,-0.295000604537646,1009.848,1221.387,0.0244543652452874,"1",10648
"R29","2",750,1296,"deposition","deposition",01:20:43,03:33:02,04:53:45,17625,12782,4843,17,11.8,6.355932203,0.133949327,NA,NA,2944.2596149117,-0.387678591994558,72,-0.295000604537646,1009.848,1221.387,0.0244543652452874,"1",10710
"R29","2",750,1296,"deposition","deposition",01:21:46,03:33:02,04:54:48,17688,12782,4906,18,11.8,6.355932203,0.141828699,NA,NA,2944.2596149117,-0.387678591994558,72,-0.295000604537646,1009.848,1221.387,0.0244543652452874,"1",10773
"R29","2",750,1296,"deposition","deposition",01:23:17,03:33:02,04:56:19,17779,12782,4997,19,11.8,6.355932203,0.149708072,NA,NA,2944.2596149117,-0.387678591994558,72,-0.295000604537646,1009.848,1221.387,0.0244543652452874,"1",10864
"R29","2",750,1296,"deposition","deposition",01:23:21,03:33:02,04:56:23,17783,12782,5001,20,11.8,6.355932203,0.157587444,NA,NA,2944.2596149117,-0.387678591994558,72,-0.295000604537646,1009.848,1221.387,0.0244543652452874,"1",10868
"R29","2",750,1296,"deposition","deposition",01:24:07,03:33:02,04:57:09,17829,12782,5047,21,11.8,6.355932203,0.165466816,NA,NA,2944.2596149117,-0.387678591994558,72,-0.295000604537646,1009.848,1221.387,0.0244543652452874,"1",10914
"R29","2",750,1296,"deposition","deposition",01:39:02,03:33:02,05:12:04,18724,12782,5942,22,11.8,6.355932203,0.173346188,NA,NA,2986.09952278888,-0.0656332096070874,68,-1.1855684672928,1008.883,1234.22,0.0227721813961817,"1",11809
"R29","2",750,1296,"pick-up","pick-up",01:39:29,03:33:02,05:12:31,18751,12782,5969,23,11.8,6.355932203,0.18122556,NA,NA,2986.09952278888,-0.0656332096070874,68,-1.1855684672928,1008.883,1234.22,0.0227721813961817,"1",11836
"R29","2",750,1296,"deposition","deposition",02:04:26,03:33:02,05:37:28,20248,12782,7466,22,11.8,6.355932203,0.173346188,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13333
"R29","2",750,1296,"deposition","deposition",02:05:47,03:33:02,05:38:49,20329,12782,7547,23,11.8,6.355932203,0.18122556,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13414
"R29","2",750,1296,"deposition","deposition",02:06:15,03:33:02,05:39:17,20357,12782,7575,24,11.8,6.355932203,0.189104932,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13442
"R29","2",750,1296,"deposition","deposition",02:07:20,03:33:02,05:40:22,20422,12782,7640,25,11.8,6.355932203,0.196984305,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13507
"R29","2",750,1296,"deposition","deposition",02:07:58,03:33:02,05:41:00,20460,12782,7678,26,11.8,6.355932203,0.204863677,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13545
"R29","2",750,1296,"deposition","deposition",02:08:33,03:33:02,05:41:35,20495,12782,7713,27,11.8,6.355932203,0.212743049,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13580
"R29","2",750,1296,"deposition","deposition",02:09:38,03:33:02,05:42:40,20560,12782,7778,28,11.8,6.355932203,0.220622421,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13645
"R29","2",750,1296,"pick-up","within_ROI",02:10:26,03:33:02,05:43:28,20608,12782,7826,29,11.8,6.355932203,0.228501793,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13693
"R29","2",750,1296,"deposition","deposition",02:13:55,03:33:02,05:46:57,20817,12782,8035,29,11.8,6.355932203,0.228501793,NA,NA,3030.99257009977,0.279912450536614,75,0.372925292528721,996.222,1223.824,0.0247443694649279,"5",13902
"R29","2",750,1296,"deposition","deposition",02:19:02,03:33:02,05:52:04,21124,12782,8342,30,11.8,6.355932203,0.236381166,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14209
"R29","2",750,1296,"deposition","deposition",02:20:35,03:33:02,05:53:37,21217,12782,8435,31,11.8,6.355932203,0.244260538,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14302
"R29","2",750,1296,"deposition","deposition",02:23:04,03:33:02,05:56:06,21366,12782,8584,32,11.8,6.355932203,0.25213991,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14451
"R29","2",750,1296,"pick-up","within_ROI",02:23:12,03:33:02,05:56:14,21374,12782,8592,33,11.8,6.355932203,0.260019282,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14459
"R29","2",750,1296,"pick-up","unknown-edge",02:24:58,03:33:02,05:58:00,21480,12782,8698,33,11.8,6.355932203,0.260019282,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14565
"R29","2",750,1296,"pick-up","pick-up",02:25:39,03:33:02,05:58:41,21521,12782,8739,32,11.8,6.355932203,0.25213991,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14606
"R29","2",750,1296,"pick-up","within_ROI",02:26:27,03:33:02,05:59:29,21569,12782,8787,31,11.8,6.355932203,0.244260538,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14654
"R29","2",750,1296,"deposition","deposition",02:26:08,03:33:02,05:59:10,21550,12782,8768,31,11.8,6.355932203,0.244260538,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14635
"R29","2",750,1296,"pick-up","pick-up",02:27:00,03:33:02,06:00:02,21602,12782,8820,32,11.8,6.355932203,0.25213991,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14687
"R29","2",750,1296,"deposition","deposition",02:27:57,03:33:02,06:00:59,21659,12782,8877,31,11.8,6.355932203,0.244260538,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14744
"R29","2",750,1296,"deposition","deposition",02:28:06,03:33:02,06:01:08,21668,12782,8886,32,11.8,6.355932203,0.25213991,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14753
"R29","2",750,1296,"pick-up","within_ROI",02:29:20,03:33:02,06:02:22,21742,12782,8960,33,11.8,6.355932203,0.260019282,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14827
"R29","2",750,1296,"deposition","deposition",02:29:21,03:33:02,06:02:23,21743,12782,8961,33,11.8,6.355932203,0.260019282,NA,NA,3016.51023535475,0.168440669945893,80,1.48613512097267,984.467,1215.327,0.0265207122662362,"5",14828
"R29","2",750,1296,"deposition","deposition",02:31:41,03:33:02,06:04:43,21883,12782,9101,34,11.8,6.355932203,0.267898654,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",14968
"R29","2",750,1296,"deposition","deposition",02:31:54,03:33:02,06:04:56,21896,12782,9114,35,11.8,6.355932203,0.275778027,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",14981
"R29","2",750,1296,"pick-up","within_ROI",02:32:08,03:33:02,06:05:10,21910,12782,9128,36,11.8,6.355932203,0.283657399,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",14995
"R29","2",750,1296,"deposition","deposition",02:31:54,03:33:02,06:04:56,21896,12782,9114,36,11.8,6.355932203,0.283657399,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",14981
"R29","2",750,1296,"deposition","with_arrangement",02:32:48,03:33:02,06:05:50,21950,12782,9168,37,11.8,6.355932203,0.291536771,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",15035
"R29","2",750,1296,"re-arrangement",NA,02:32:55,03:33:02,06:05:57,21957,12782,9175,38,11.8,6.355932203,0.299416143,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",15042
"R29","2",750,1296,"re-arrangement",NA,02:33:38,03:33:02,06:06:40,22000,12782,9218,38,11.8,6.355932203,0.299416143,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",15085
"R29","2",750,1296,"deposition","with_arrangement",02:34:49,03:33:02,06:07:51,22071,12782,9289,38,11.8,6.355932203,0.299416143,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",15156
"R29","2",750,1296,"pick-up","within_ROI",02:36:53,03:33:02,06:09:55,22195,12782,9413,39,11.8,6.355932203,0.307295515,NA,NA,2769.48287591745,-1.73295023807611,79,1.26349315528388,996.736,1220.045,0.0285251808873631,"5",15280
"R29","2",750,1296,"deposition","deposition",02:45:45,03:33:02,06:18:47,22727,12782,9945,39,11.8,6.355932203,0.307295515,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",15812
"R29","2",750,1296,"pick-up","pick-up",02:46:20,03:33:02,06:19:22,22762,12782,9980,40,11.8,6.355932203,0.315174887,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",15847
"R29","2",750,1296,"deposition","deposition",02:51:58,03:33:02,06:25:00,23100,12782,10318,39,11.8,6.355932203,0.307295515,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",16185
"R29","2",750,1296,"deposition","dragging",02:52:45,03:33:02,06:25:47,23147,12782,10365,40,11.8,6.355932203,0.315174887,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",16232
"R29","2",750,1296,"pick-up","pick-up",02:53:16,03:33:02,06:26:18,23178,12782,10396,41,11.8,6.355932203,0.32305426,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",16263
"R29","2",750,1296,"deposition","with_arrangement",02:54:13,03:33:02,06:27:15,23235,12782,10453,39,11.8,6.355932203,0.307295515,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",16320
"R29","2",750,1296,"deposition","deposition",02:54:39,03:33:02,06:27:41,23261,12782,10479,40,11.8,6.355932203,0.315174887,NA,NA,3142.52410651056,1.1383803132554,76,0.59556725821751,997.537,1230.448,0.0241843809065923,"5",16346
"R29","2",750,1296,"deposition","deposition",03:19:05,03:33:02,06:52:07,24727,12782,11945,41,11.8,6.355932203,0.32305426,NA,NA,3051.84593320174,0.440422586313029,84,2.37670298372782,988.525,1221.049,0.0275243252243321,"5",17812
"R29","2",750,1296,"deposition","with_arrangement",03:19:18,03:33:02,06:52:20,24740,12782,11958,42,11.8,6.355932203,0.330933632,NA,NA,3051.84593320174,0.440422586313029,84,2.37670298372782,988.525,1221.049,0.0275243252243321,"5",17825
"R29","2",750,1296,"deposition","with_arrangement",03:21:33,03:33:02,06:54:35,24875,12782,12093,43,11.8,6.355932203,0.338813004,NA,NA,3051.84593320174,0.440422586313029,84,2.37670298372782,988.525,1221.049,0.0275243252243321,"5",17960
"R29","2",750,1296,"pick-up","pick-up",03:24:14,03:33:02,06:57:16,25036,12782,12254,44,11.8,6.355932203,0.346692376,NA,NA,3051.84593320174,0.440422586313029,84,2.37670298372782,988.525,1221.049,0.0275243252243321,"5",18121
"R29","2",750,1296,"pick-up","pick-up",03:28:13,03:33:02,07:01:15,25275,12782,12493,43,11.8,6.355932203,0.338813004,NA,NA,3051.84593320174,0.440422586313029,84,2.37670298372782,988.525,1221.049,0.0275243252243321,"5",18360
"R29","2",750,1296,"pick-up","within_ROI",03:30:44,03:33:02,07:03:46,25426,12782,12644,42,11.8,6.355932203,0.330933632,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18511
"R29","2",750,1296,"pick-up","pick-up",03:31:33,03:33:02,07:04:35,25475,12782,12693,42,11.8,6.355932203,0.330933632,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18560
"R29","2",750,1296,"deposition","with_arrangement",00:00:36,07:00:04,07:00:40,25240,25204,36,41,11.8,6.355932203,0.32305426,NA,NA,3051.84593320174,0.440422586313029,84,2.37670298372782,988.525,1221.049,0.0275243252243321,"5",18325
"R29","2",750,1296,"deposition","deposition",00:08:17,07:00:04,07:08:21,25701,25204,497,42,11.8,6.355932203,0.330933632,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18786
"R29","2",750,1296,"deposition","deposition",00:09:09,07:00:04,07:09:13,25753,25204,549,43,11.8,6.355932203,0.338813004,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18838
"R29","2",750,1296,"deposition","with_arrangement",00:09:53,07:00:04,07:09:57,25797,25204,593,44,11.8,6.355932203,0.346692376,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18882
"R29","2",750,1296,"pick-up","within_ROI",00:10:49,07:00:04,07:10:53,25853,25204,649,45,11.8,6.355932203,0.354571748,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18938
"R29","2",750,1296,"deposition","with_arrangement",00:11:13,07:00:04,07:11:17,25877,25204,673,45,11.8,6.355932203,0.354571748,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",18962
"R29","2",750,1296,"deposition","with_arrangement",00:13:58,07:00:04,07:14:02,26042,25204,838,46,11.8,6.355932203,0.362451121,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",19127
"R29","2",750,1296,"pick-up","pick-up",00:14:15,07:00:04,07:14:19,26059,25204,855,47,11.8,6.355932203,0.370330493,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",19144
"R29","2",750,1296,"deposition","deposition",00:16:42,07:00:04,07:16:46,26206,25204,1002,46,11.8,6.355932203,0.362451121,NA,NA,3184.84164127512,1.46410203102189,82,1.93141905235024,1244.008,1244.008,0.025746963031785,"5",19291
"R29","2",750,1296,"deposition","with_arrangement",00:17:46,07:00:04,07:17:50,26270,25204,1066,47,11.8,6.355932203,0.370330493,NA,NA,2784.44997800284,-1.61774716142334,78,1.04085118959509,997.238,1228.324,0.0280127136835642,"5",19355
"R29","2",750,1296,"deposition","deposition",00:27:18,07:00:04,07:27:22,26842,25204,1638,48,11.8,6.355932203,0.378209865,NA,NA,2784.44997800284,-1.61774716142334,78,1.04085118959509,997.238,1228.324,0.0280127136835642,"5",19927
"R29","2",750,1296,"deposition","deposition",00:27:39,07:00:04,07:27:43,26863,25204,1659,49,11.8,6.355932203,0.386089237,"white stone",NA,2784.44997800284,-1.61774716142334,78,1.04085118959509,997.238,1228.324,0.0280127136835642,"5",19948
"R29","3",999,729,"deposition","with_arrangement",00:28:11,07:00:04,07:28:15,26895,25204,1691,7,11.8,6.355932203,0.055155605,NA,NA,2784.44997800284,-1.61774716142334,78,1.04085118959509,997.238,1228.324,0.0280127136835642,"5",19980
"R29","3",999,729,"deposition","deposition",00:28:38,07:00:04,07:28:42,26922,25204,1718,8,11.8,6.355932203,0.063034977,NA,NA,2784.44997800284,-1.61774716142334,78,1.04085118959509,997.238,1228.324,0.0280127136835642,"5",20007
"R29","3",999,729,"deposition","deposition",00:30:38,07:00:04,07:30:42,27042,25204,1838,9,11.8,6.355932203,0.07091435,NA,NA,2784.44997800284,-1.61774716142334,78,1.04085118959509,997.238,1228.324,0.0280127136835642,"5",20127
"R29","3",999,729,"pick-up","pick-up",00:34:02,07:00:04,07:34:06,27246,25204,2042,10,11.8,6.355932203,0.078793722,NA,NA,2890.85550659316,-0.798734623355598,80,1.48613512097267,989.401,1217.905,0.027673468915186,"5",20331
"R29","3",999,729,"deposition","with_arrangement",00:54:24,07:00:04,07:54:28,28468,25204,3264,9,11.8,6.355932203,0.07091435,NA,NA,2993.27183529996,-0.0104273011234266,77,0.818209223906299,1004.49,1227.542,0.0257243592419275,"5",21553
"R29","3",999,729,"pick-up","pick-up",00:54:48,07:00:04,07:54:52,28492,25204,3288,10,11.8,6.355932203,0.078793722,NA,NA,2993.27183529996,-0.0104273011234266,77,0.818209223906299,1004.49,1227.542,0.0257243592419275,"5",21577
"R29","3",999,729,"deposition","deposition",00:55:12,07:00:04,07:55:16,28516,25204,3312,9,11.8,6.355932203,0.07091435,NA,NA,2993.27183529996,-0.0104273011234266,77,0.818209223906299,1004.49,1227.542,0.0257243592419275,"5",21601
"R29","3",999,729,"deposition","deposition",01:28:31,07:00:04,08:28:35,30515,25204,5311,10,11.8,6.355932203,0.078793722,NA,NA,2827.02980529035,-1.2900065554676,69,-0.962926501604013,1224.328,1224.328,0.02440724178814,"5",23600
"R29","3",999,729,"deposition","deposition",01:59:08,07:00:04,08:59:12,32352,25204,7148,11,11.8,6.355932203,0.086673094,NA,NA,2998.01288189361,0.0260649437363977,75,0.372925292528721,1015.515,1242.476,0.0250165702932632,"3",25437
"R29","3",999,729,"pick-up","pick-up",02:08:34,07:00:04,09:08:38,32918,25204,7714,12,11.8,6.355932203,0.094552466,NA,NA,2839.24282159874,-1.19600191476222,78,1.04085118959509,984.083,1235.02,0.0274721131305279,"2",26003
"R29","3",999,729,"deposition","deposition",02:14:31,07:00:04,09:14:35,33275,25204,8071,11,11.8,6.355932203,0.086673094,NA,NA,2839.24282159874,-1.19600191476222,78,1.04085118959509,984.083,1235.02,0.0274721131305279,"2",26360
"R29","3",999,729,"deposition","deposition",02:15:25,07:00:04,09:15:29,33329,25204,8125,12,11.8,6.355932203,0.094552466,NA,NA,2839.24282159874,-1.19600191476222,78,1.04085118959509,984.083,1235.02,0.0274721131305279,"2",26414
"R29","3",999,729,"pick-up","within_ROI",02:15:52,07:00:04,09:15:56,33356,25204,8152,13,11.8,6.355932203,0.102431838,NA,NA,2839.24282159874,-1.19600191476222,78,1.04085118959509,984.083,1235.02,0.0274721131305279,"2",26441
"R29","3",999,729,"deposition","deposition",02:31:07,07:00:04,09:31:11,34271,25204,9067,13,11.8,6.355932203,0.102431838,NA,NA,2986.72895321956,-0.0607884292522166,75,0.372925292528721,995.552,1232.471,0.0251110834544103,"3",27356
"R29","3",999,729,"pick-up","within_ROI",02:31:42,07:00:04,09:31:46,34306,25204,9102,14,11.8,6.355932203,0.110311211,NA,NA,2986.72895321956,-0.0607884292522166,75,0.372925292528721,995.552,1232.471,0.0251110834544103,"3",27391
"R29","3",999,729,"pick-up","pick-up",02:44:47,07:00:04,09:44:51,35091,25204,9887,14,11.8,6.355932203,0.110311211,NA,NA,3044.33139457583,0.382582533883865,71,-0.517642570226435,1010.051,1227.006,0.023322033904227,"3",28176
"R29","3",999,729,"deposition","deposition",02:57:28,07:00:04,09:57:32,35852,25204,10648,13,11.8,6.355932203,0.102431838,NA,NA,2793.6359820134,-1.54704169565415,69,-0.962926501604013,1019.616,1233.763,0.0246989945877884,"3",28937
"R29","3",999,729,"deposition","deposition",02:58:03,07:00:04,09:58:07,35887,25204,10683,14,11.8,6.355932203,0.110311211,NA,NA,2793.6359820134,-1.54704169565415,69,-0.962926501604013,1019.616,1233.763,0.0246989945877884,"3",28972
"R29","3",999,729,"deposition","deposition",02:59:21,07:00:04,09:59:25,35965,25204,10761,15,11.8,6.355932203,0.118190583,NA,NA,2793.6359820134,-1.54704169565415,69,-0.962926501604013,1019.616,1233.763,0.0246989945877884,"3",29050
